JOB_ID,TITLE,DESCRIPTION,DISPLAY DATE,LINK,CITY,COUNTRY
1116808,Manager Resource,,2020-12-23,https://www.rozee.pk/together-private-limited-manager-resource-karachi-jobs-1116808.php,Karachi,Pakistan
1116802,Senior PHP Developer \/ Project Manager,,2020-12-23,https://www.rozee.pk/novus-altair-senior-php-developer-project-manager-karachi-jobs-1116802.php,Karachi,Pakistan
1116804,iOS Developer,,2020-12-23,https://www.rozee.pk/novus-altair-ios-developer-karachi-jobs-1116804.php,Karachi,Pakistan
1116776,Assistant Accountant,DASTGYR Technology is looking for an energetic and mid level experienced Assistant Account Manager.The applicant must have a relevant Underg..,2020-12-22,https://www.rozee.pk/dastgyr-technology-assistant-accountant-karachi-jobs-1116776.php,Karachi,Pakistan
1116732,Telemarketing Executive,We are looking for a Telemarketing Executiveskillsu2022 Contact individuals and businesses by telephone to promote products and services and s..,2020-12-22,https://www.rozee.pk/obhost-telemarketing-executive-karachi-jobs-1116732.php,Karachi,Pakistan
1116745,Senior React Native Developer,Innovative Solutions is hiring for the position of React Native Developer.Location,2020-12-22,https://www.rozee.pk/innovative-solutions-senior-react-native-developer-karachi-jobs-1116745.php,Karachi,Pakistan
1116746,Sales Executive,Responsibilities,2020-12-22,https://www.rozee.pk/the-lead-marketing-islamabad-sales-executive-karachi-jobs-1116746.php,Karachi,Pakistan
1116750,SEO Executive,Appedology Private Limited looking for SEO Expert who is experienced in all major aspects of the Search Engine Optimization field. An ideal ..,2020-12-22,https://www.rozee.pk/appedology-private-limited-seo-executive-karachi-jobs-1116750.php,Karachi,Pakistan
1116754,Customer Support Representative,We are looking for a Customer Service Representative for a clothing store. Should be excellent in customer dealingExcel knowledge is a must ..,2020-12-22,https://www.rozee.pk/pret-diaries-customer-support-representative-karachi-jobs-1116754.php,Karachi,Pakistan
1116711,Admin Support Executive,nWe are looking for smart and motivated resources to join as an Admin Support Executive in Operations Support Department for our Karachi Off..,2020-12-22,https://www.rozee.pk/appedology-private-limited-admin-support-executive-karachi-jobs-1116711.php,Karachi,Pakistan
1116719,Specs Machine Operator,Expert in machine operating.Familiar with machine maintenance.Matriculation Or Intermediate qualified.2 or 3yrs Experience of relevant job,2020-12-22,https://www.rozee.pk/fulcrum-pvt-ltd-specs-machine-operator-karachi-jobs-1116719.php,Karachi,Pakistan
1116500,Urdu News Writer,Freelanceuff1a1.Write urdu short news dailyuff0cwith 2-3pics.2.The content of the article will be paid after it is approved.Full time,2020-12-22,https://www.rozee.pk/scooper-urdu-news-writer-islamabad-karachi-lahore-rawalpindi-jobs-1116500.php,Multiple Cities,Pakistan
1116700,Home Textile Merchandiser,We are a US based home textiles import company and we looking for a merchandiser to join our Karachi sourcing office and marketing team. Res..,2020-12-22,https://www.rozee.pk/american-homes-and-textiles-inc-home-textile-merchandiser-karachi-jobs-1116700.php,Karachi,Pakistan
1116661,Systems Engineer \u2013 Storage \/ Backup,Pre-SalesPOCPre POC meetingPOC Machine preparationPOC deploymentPre-sales/sizingMeeting customers for Product presentation and discussionWin..,2020-12-22,https://www.rozee.pk/softech-microsystems-systems-engineer-storage-backup-karachi-jobs-1116661.php,Karachi,Pakistan
1116628,Key Account Manager,This role will be responsible at a minimum for the following key business results,2020-12-22,https://www.rozee.pk/softech-microsystems-key-account-manager-karachi-jobs-1116628.php,Karachi,Pakistan
1116698,Senior PHP Yii Developer,This is a work from home role for a UK based employer.PHP Yii Developer with 3 years experience ideally a full stack developerMust work from..,2020-12-22,https://www.rozee.pk/fmk-properties-and-investments-ltd-senior-php-yii-developer-islamabad-faisalabad-gujranwala-karachi-lahore-peshawar-jobs-1116698.php,Multiple Cities,Pakistan
1116681,Associate Software Engineer,you will be required to work in Full-stack technologies.Strong Computer Science concepts are a must. Learn how to use Google and stack overf..,2020-12-22,https://www.rozee.pk/softwarehub-associate-software-engineer-karachi-jobs-1116681.php,Karachi,Pakistan
1116683,Online Sales Executive - IT Graphics,Need an Online Marketing Executive to bring sales from online portals.We are looking for an experienced Online Marketing Executive to assist..,2020-12-22,https://www.rozee.pk/tag-technologies-pvt-ltd-online-sales-executive-it-graphics-karachi-jobs-1116683.php,Karachi,Pakistan
1113977,Senior Business Development Executive,,2020-12-22,https://www.rozee.pk/atro-japan-senior-business-development-executive-karachi-jobs-1113977.php,Karachi,Pakistan
1116667,Operations Executive,,2020-12-22,https://www.rozee.pk/the-taq-organization-operations-executive-karachi-jobs-1116667.php,Karachi,Pakistan
1116649,Senior Executive Quality Assurance,Core Responsibility,2020-12-22,https://www.rozee.pk/tecno-auto-glass-ltd-senior-executive-quality-assurance-karachi-jobs-1116649.php,Karachi,Pakistan
1116645,Front End Developer,Front-End DeveloperZINAM Technologies (Private) Limited is a product and software agency that specializes in digital transformation.The ZINA..,2020-12-22,https://www.rozee.pk/zinam-technologies-private-limited-front-end-developer-karachi-jobs-1116645.php,Karachi,Pakistan
1115938,Office Assistant,Responsibilities for Office Assistant,2020-12-22,https://www.rozee.pk/hakimi-services-office-assistant-karachi-jobs-1115938.php,Karachi,Pakistan
1116639,UI \/ UX Engineer,UI/UX EngineerZINAM Technologies (Private) Limited is a product and software agency that specializes in digital transformation.The ZINAM tea..,2020-12-22,https://www.rozee.pk/zinam-technologies-private-limited-ui-ux-engineer-karachi-jobs-1116639.php,Karachi,Pakistan
1116641,Import Officer,u2022 Manage the import processes in a cost-effective way with specific Emphasis on imports u2013 including all related tasks.u2022 Assist Import Manage..,2020-12-22,https://www.rozee.pk/tecno-auto-glass-ltd-import-officer-karachi-jobs-1116641.php,Karachi,Pakistan
1116636,Production Officer,,2020-12-22,https://www.rozee.pk/tecno-auto-glass-ltd-production-officer-karachi-jobs-1116636.php,Karachi,Pakistan
1116632,ASP.Net Developer,,2020-12-22,https://www.rozee.pk/beyond-vision-aspnet-developer-karachi-jobs-1116632.php,Karachi,Pakistan
1116630,Senior Software Engineer,Senior Software EngineerZinam Technologies (Private) Limited is a product and software agency that specializes in digital transformation.The..,2020-12-22,https://www.rozee.pk/zinam-technologies-private-limited-senior-software-engineer-karachi-jobs-1116630.php,Karachi,Pakistan
1116620,Business Development Executive,,2020-12-22,https://www.rozee.pk/oma-emirates-business-development-executive-karachi-jobs-1116620.php,Karachi,Pakistan
1116613,Sales Executive,,2020-12-22,https://www.rozee.pk/the-lead-marketing-sales-executive-karachi-jobs-1116613.php,Karachi,Pakistan
1116493,Senior iOS Developer,We are looking for Senior iOS Developer with excellent skills.Candidates with a professional experience background and having extra ordinary..,2020-12-22,https://www.rozee.pk/aiya-digital-senior-ios-developer-karachi-jobs-1116493.php,Karachi,Pakistan
1116499,Senior Level Node Developer,,2020-12-22,https://www.rozee.pk/aiya-digital-senior-level-node-developer-karachi-jobs-1116499.php,Karachi,Pakistan
1116607,Career Counselor,Weu2019re looking for young optimistic candidates who can guide students to build a career in IT field and managing the studentu2019s admission proc..,2020-12-22,https://www.rozee.pk/aptech-computer-education-orangi-town-career-counselor-karachi-jobs-1116607.php,Karachi,Pakistan
1116314,Backend Developer,,2020-12-22,https://www.rozee.pk/services4digital-backend-developer-karachi-jobs-1116314.php,Karachi,Pakistan
1116454,Creative Graphics Designer,TGM is looking for a Creative Graphic Designer to create attractive and on-brand graphics for a wide range of media. We are searching for a ..,2020-12-22,https://www.rozee.pk/the-great-master-creative-graphics-designer-karachi-jobs-1116454.php,Karachi,Pakistan
1116585,Business Development Executive,We are looking for a vibrant personality who is well conversed and is able to head our business development departmentShould be excellent at..,2020-12-22,https://www.rozee.pk/design-lab-business-development-executive-karachi-jobs-1116585.php,Karachi,Pakistan
1116590,Receptionist \/ Phlebotomist,,2020-12-22,https://www.rozee.pk/excel-labs-receptionist-phlebotomist-karachi-jobs-1116590.php,Karachi,Pakistan
1116582,Office Boy \/ Peon,We are looking for the services of Office Boy / PeonFresh candidates are encouraged to apply.,2020-12-22,https://www.rozee.pk/fulcrum-pvt-ltd-office-boy-peon-karachi-jobs-1116582.php,Karachi,Pakistan
1116581,Sales Officer,,2020-12-22,https://www.rozee.pk/az-gases-smc-private-limited-sales-officer-karachi-jobs-1116581.php,Karachi,Pakistan
1116574,Angular JS Developer - Frontend (Remote),,2020-12-22,https://www.rozee.pk/yuzee-limited-fresh-futures-australia-pty-ltd-angular-js-developer-frontend-remote-islamabad-faisalabad-gujranwala-hyderabad-karachi-lahore-multan-nawabshah-jobs-1116574.php,Multiple Cities,Pakistan
1116568,Marketing Intern,Position marketing intern position summaryThe internship program is designed to give the candidate a taste of every division of marketing,2020-12-22,https://www.rozee.pk/berlitz-language-learning-center-marketing-intern-karachi-jobs-1116568.php,Karachi,Pakistan
1116579,Live Chat Executive - Sales Support,Highly motivated individuals with confident personality.Customer friendly attitude with a problem solving mindsetHandling the customers emai..,2020-12-22,https://www.rozee.pk/facon-live-chat-executive-sales-support-karachi-jobs-1116579.php,Karachi,Pakistan
1116427,Graphic Designer,,2020-12-22,https://www.rozee.pk/tag-technologies-pvt-ltd-graphic-designer-karachi-jobs-1116427.php,Karachi,Pakistan
1116570,PHP \/ Web Developer,We are seeking to hire talented and experienced PHP Developers who are passionate about building excellent PHP applications and web software..,2020-12-22,https://www.rozee.pk/4-ace-technologies-php-web-developer-karachi-jobs-1116570.php,Karachi,Pakistan
1116564,2D \/ 3D Animator,We are looking for services in the field of 2D/3D animations and promo videos.He/She must have great 3D modeling Skills and the ability to d..,2020-12-22,https://www.rozee.pk/4-ace-technologies-2d-3d-animator-islamabad-hyderabad-karachi-lahore-jobs-1116564.php,Multiple Cities,Pakistan
1116258,Marketing \/ Social Media Expert,We are looking for a Marketing Executive / Social Media Expert in IT Field with experience of 1+ yearJob Roles,2020-12-22,https://www.rozee.pk/obhost-marketing-social-media-expert-karachi-jobs-1116258.php,Karachi,Pakistan
1116543,Full Stack Android Developer,,2020-12-22,https://www.rozee.pk/obhost-full-stuck-android-developer-karachi-jobs-1116543.php,Karachi,Pakistan
1116506,Office Assistant,Level of Education,2020-12-22,https://www.rozee.pk/kabir-international-office-assistant-karachi-jobs-1116506.php,Karachi,Pakistan
1115445,Project Manager,The Project Manager will be part of the Retail Banking team. He/She will be based in Pakistan and reports directly to the Professional Servi..,2020-12-22,https://www.rozee.pk/silverlake-symmetri-project-manager-karachi-jobs-1115445.php,Karachi,Pakistan
1116503,Pharmacist,We are looking for the services of PharmacistExperienced candidates are encouraged to apply.,2020-12-22,https://www.rozee.pk/concept-medical-technologies-pharmacist-karachi-jobs-1116503.php,Karachi,Pakistan
1115739,Development Executive,A well reputable manufacturing companyIs looking for a development engineerHaving relevant experience of 5 years minimum in design and fabri..,2020-12-22,https://www.rozee.pk/a-one-techniques-pvt-ltd-development-executive-karachi-jobs-1115739.php,Karachi,Pakistan
1116451,Finance Specialist,,2020-12-22,https://www.rozee.pk/a-one-techniques-pvt-ltd-finance-specialist-karachi-jobs-1116451.php,Karachi,Pakistan
1114577,PHP Developer,,2020-12-22,https://www.rozee.pk/standard-international-services-providing-network-php-developer-karachi-jobs-1114577.php,Karachi,Pakistan
1116526,Twilio Developer,Weu2019re looking for .NET developers who must have experience with Twilio API integration and Flex UI.Successful candidate should look forward ..,2020-12-22,https://www.rozee.pk/avaib-twilio-developer-karachi-jobs-1116526.php,Karachi,Pakistan
1116432,Lead Generation Executive,Want to join our dynamic sales team? Were hiring lead generation executive for our multiple outbound projects. (Fresh can also apply with ex..,2020-12-22,https://www.rozee.pk/experts-communication-247-lead-generation-executive-karachi-jobs-1116432.php,Karachi,Pakistan
1116507,Relationship Officer - SME \/ Commerical Banking,We are looking for the services of Relationship Officer - SME / Commerical BankingFresh candidates are encouraged to apply.,2020-12-22,https://www.rozee.pk/bankislami-pakistan-limited-relationship-officer-sme-commerical-banking-islamabad-hyderabad-karachi-lahore-multan-sialkot-sukkur-bahawalpur-jobs-1116507.php,Multiple Cities,Pakistan
1116520,Principal Software Engineer,Are you the best software architect in your company?Can you identify patterns in complex systems and see ways to make them 10x simpler?Do yo..,2020-12-22,https://www.rozee.pk/rapidtack-smc-private-limited-principal-software-engineer-islamabad-karachi-lahore-jobs-1116520.php,Multiple Cities,Pakistan
1116516,Senior Software Development Manager,Job Description Senior Software Development ManagerAbout Company,2020-12-22,https://www.rozee.pk/rapidtack-smc-private-limited-senior-software-development-manager-islamabad-karachi-lahore-multan-peshawar-rawalpindi-jobs-1116516.php,Multiple Cities,Pakistan
1116514,Officer HR Operations,Support the development and implementation of HR Provide counseling on policies and proceduresBe actively involved in recruitment by prepari..,2020-12-22,https://www.rozee.pk/imtiaz-super-market-officer-hr-operations-islamabad-faisalabad-gujranwala-karachi-lahore-jobs-1116514.php,Multiple Cities,Pakistan
